date;timestamp;wei
05/12/2022;1652313600;2,13704E+11
5/13/2022;1652400000;80809731378
5/14/2022;1652486400;40871363308
5/15/2022;1652572800;27951143721
5/16/2022;1652659200;28804637041
5/17/2022;1652745600;37830309444
5/18/2022;1652832000;30748925664
5/19/2022;1652918400;30460767461
5/20/2022;1653004800;32782173939
5/21/2022;1653091200;26237085979
5/22/2022;1653177600;25659863407
5/23/2022;1653264000;29541461300
5/24/2022;1653350400;32956201467
5/25/2022;1653436800;38509960332
5/26/2022;1653523200;51376731735
5/27/2022;1653609600;45548286421
5/28/2022;1653696000;23604617235
5/29/2022;1653782400;24161086427
5/30/2022;1653868800;37961721339
5/31/2022;1653955200;56552060855
06/01/2022;1654041600;60055943179
06/02/2022;1654128000;64707342185
06/03/2022;1654214400;64573734294
06/04/2022;1654300800;62971528903
06/05/2022;1654387200;59366273609
06/06/2022;1654473600;57517185219
06/07/2022;1654560000;61928256668
06/08/2022;1654646400;75582283210
06/09/2022;1654732800;76095263911
06/10/2022;1654819200;59135006269
06/11/2022;1654905600;41376926755
06/12/2022;1654992000;38719455936
6/13/2022;1655078400;95861337469
6/14/2022;1655164800;66776852142
6/15/2022;1655251200;72230086011
6/16/2022;1655337600;45180977936
6/17/2022;1655424000;45599442508
6/18/2022;1655510400;55855612595
6/19/2022;1655596800;32654814093
6/20/2022;1655683200;31375548161
6/21/2022;1655769600;43463730164
6/22/2022;1655856000;39683822982
6/23/2022;1655942400;55290317255
6/24/2022;1656028800;47629295462
6/25/2022;1656115200;39063860247
6/26/2022;1656201600;40520495410
6/27/2022;1656288000;54099913325
6/28/2022;1656374400;50397241148
6/29/2022;1656460800;63290331754
6/30/2022;1656547200;56508280513
07/01/2022;1656633600;35552904252
07/02/2022;1656720000;19367055591
07/03/2022;1656806400;21176660058
07/04/2022;1656892800;26864964814
07/05/2022;1656979200;33127985821
07/06/2022;1657065600;34027332279
07/07/2022;1657152000;40761793061
07/08/2022;1657238400;30264170187
07/09/2022;1657324800;29505264147
07/10/2022;1657411200;21041133292
07/11/2022;1657497600;32310421336
07/12/2022;1657584000;27739123781
7/13/2022;1657670400;34350933701
7/14/2022;1657756800;36726172033
7/15/2022;1657843200;34767999413
7/16/2022;1657929600;26046133732
7/17/2022;1658016000;24906210932
7/18/2022;1658102400;35135781862
7/19/2022;1658188800;35586273832
7/20/2022;1658275200;34127877817
7/21/2022;1658361600;24472978230
7/22/2022;1658448000;19100551087
7/23/2022;1658534400;15792987351
7/24/2022;1658620800;13689431825
7/25/2022;1658707200;23754872466
7/26/2022;1658793600;27645007068
7/27/2022;1658880000;23574798199
7/28/2022;1658966400;27005607346
7/29/2022;1659052800;19415115915
7/30/2022;1659139200;12277416442
7/31/2022;1659225600;11543215897
08/01/2022;1659312000;23580872768
08/02/2022;1659398400;17447426756
08/03/2022;1659484800;15725584672
08/04/2022;1659571200;17102541649
08/05/2022;1659657600;17134974698
08/06/2022;1659744000;11788764416
08/07/2022;1659830400;12459101119
08/08/2022;1659916800;20888856665
08/09/2022;1660003200;22435156603
08/10/2022;1660089600;32790380268
08/11/2022;1660176000;26961948839
08/12/2022;1660262400;20744690017
8/13/2022;1660348800;13437723600
8/14/2022;1660435200;14343206452
8/15/2022;1660521600;25490752408
8/16/2022;1660608000;15518320871
8/17/2022;1660694400;15840742318
8/18/2022;1660780800;15531651130
8/19/2022;1660867200;21371448232
8/20/2022;1660953600;14312223578
8/21/2022;1661040000;10779092286
8/22/2022;1661126400;18066664879
8/23/2022;1661212800;16511696178
8/24/2022;1661299200;15702512320
8/25/2022;1661385600;20904763641
8/26/2022;1661472000;18105901387
8/27/2022;1661558400;11733733734
8/28/2022;1661644800;11329800648
8/29/2022;1661731200;19473457572
8/30/2022;1661817600;23714139361
8/31/2022;1661904000;26136983036
09/01/2022;1661990400;23613263110
09/02/2022;1662076800;17102479580
09/03/2022;1662163200;10161641535
09/04/2022;1662249600;11434326814
09/05/2022;1662336000;14619902921
09/06/2022;1662422400;19269708826
09/07/2022;1662508800;24171122353
09/08/2022;1662595200;27017252517
09/09/2022;1662681600;25466962749
09/10/2022;1662768000;15146464248
09/11/2022;1662854400;13281379803
09/12/2022;1662940800;21385726349
9/13/2022;1663027200;23605410036
9/14/2022;1663113600;17084508729
9/15/2022;1663200000;23102480251
9/16/2022;1663286400;13923035887
9/17/2022;1663372800;8870964174
9/18/2022;1663459200;11782591937
9/19/2022;1663545600;14407629126
9/20/2022;1663632000;15549616707
9/21/2022;1663718400;18644158099
9/22/2022;1663804800;14196384851
9/23/2022;1663891200;13064001814
9/24/2022;1663977600;9076087361
9/25/2022;1664064000;10957389389
9/26/2022;1664150400;16537249259
9/27/2022;1664236800;22611010328
9/28/2022;1664323200;19756181085
9/29/2022;1664409600;18787473879
9/30/2022;1664496000;18854642753
10/01/2022;1664582400;11418509105
10/02/2022;1664668800;8482736656
10/03/2022;1664755200;17718303421
10/04/2022;1664841600;17621542205
10/05/2022;1664928000;20507549173
10/06/2022;1665014400;15623298162
10/07/2022;1665100800;13492009638
10/08/2022;1665187200;20622354179
10/09/2022;1665273600;31287093350
10/10/2022;1665360000;37582169969
10/11/2022;1665446400;29333893936
10/12/2022;1665532800;22281959320
10/13/2022;1665619200;27488686311
10/14/2022;1665705600;20982958370
10/15/2022;1665792000;19676288930
10/16/2022;1665878400;17822373644
10/17/2022;1665964800;27647227186
10/18/2022;1666051200;29217198083
10/19/2022;1666137600;33130272753
10/20/2022;1666224000;35367998733
10/21/2022;1666310400;34341965708
10/22/2022;1666396800;21906854720
10/23/2022;1666483200;17543495100
10/24/2022;1666569600;23547153638
10/25/2022;1666656000;25761288525
10/26/2022;1666742400;23444016929
10/27/2022;1666828800;19868396622
10/28/2022;1666915200;20187568905
10/29/2022;1667001600;16847981456
10/30/2022;1667088000;11954787469
10/31/2022;1667174400;23932842965
11/01/2022;1667260800;18522412597
11/02/2022;1667347200;21233333626
11/03/2022;1667433600;33662933314
11/04/2022;1667520000;23525904169
11/05/2022;1667606400;15613710939
11/06/2022;1667692800;15597214302
11/07/2022;1667779200;22116856933
11/08/2022;1667865600;56990615164
11/09/2022;1667952000;61054537493
11/10/2022;1668038400;43173312118
11/11/2022;1668124800;29642986414
11/12/2022;1668211200;20449710205
11/13/2022;1668297600;20228404244
11/14/2022;1668384000;24185417485
11/15/2022;1668470400;23904583061
11/16/2022;1668556800;21839911114
11/17/2022;1668643200;23174606735
11/18/2022;1668729600;18793247928
11/19/2022;1668816000;16207722481
11/20/2022;1668902400;16269578627
11/21/2022;1668988800;17628559163
11/22/2022;1669075200;19352296295
11/23/2022;1669161600;16841257313
11/24/2022;1669248000;15759583946
11/25/2022;1669334400;14240047285
11/26/2022;1669420800;13584856927
11/27/2022;1669507200;13384995286
11/28/2022;1669593600;17826552842
11/29/2022;1669680000;14870303308
11/30/2022;1669766400;16566226604
12/01/2022;1669852800;16794118320
12/02/2022;1669939200;15943201869
12/03/2022;1670025600;14839045501
12/04/2022;1670112000;14337269578
12/05/2022;1670198400;17801901128
12/06/2022;1670284800;18901811657
12/07/2022;1670371200;21689477944
12/08/2022;1670457600;19294282648
12/09/2022;1670544000;42479111449
12/10/2022;1670630400;19154307742
12/11/2022;1670716800;21165291288
12/12/2022;1670803200;20840121295
12/13/2022;1670889600;22373108082
12/14/2022;1670976000;19712120094
12/15/2022;1671062400;21169055748
12/16/2022;1671148800;22798849073
12/17/2022;1671235200;17185182084
12/18/2022;1671321600;16861112376
12/19/2022;1671408000;17897365083
12/20/2022;1671494400;19838126213
12/21/2022;1671580800;19614664894
12/22/2022;1671667200;18212223056
12/23/2022;1671753600;16612065980
12/24/2022;1671840000;13953389265
12/25/2022;1671926400;13670191829
12/26/2022;1672012800;14722550940
12/27/2022;1672099200;18565037222
12/28/2022;1672185600;19632858099
12/29/2022;1672272000;20056208825
12/30/2022;1672358400;20559372588
12/31/2022;1672444800;19585675641
01/01/2023;1672531200;18036457836
01/02/2023;1672617600;20591319328
01/03/2023;1672704000;22267876443
01/04/2023;1672790400;29513905520
01/05/2023;1672876800;25709158256
01/06/2023;1672963200;24515619991
01/07/2023;1673049600;18714982021
01/08/2023;1673136000;22169765554
01/09/2023;1673222400;26543481375
01/10/2023;1673308800;24832851982
01/11/2023;1673395200;25466337456
01/12/2023;1673481600;25397758826
1/13/2023;1673568000;29480606306
1/14/2023;1673654400;27988987982
1/15/2023;1673740800;23739712895
1/16/2023;1673827200;27887418109
1/17/2023;1673913600;26891033300
1/18/2023;1674000000;33560576341
1/19/2023;1674086400;24745685461
1/20/2023;1674172800;25720620233
1/21/2023;1674259200;21072475142
1/22/2023;1674345600;19312151668
1/23/2023;1674432000;23115320837
1/24/2023;1674518400;30754508640
1/25/2023;1674604800;25825941797
1/26/2023;1674691200;26205253084
1/27/2023;1674777600;25377717914
1/28/2023;1674864000;18813456271
1/29/2023;1674950400;23135740585
1/30/2023;1675036800;21825804088
1/31/2023;1675123200;30245226857
02/01/2023;1675209600;30951074759
02/02/2023;1675296000;32389670787
02/03/2023;1675382400;33686520435
02/04/2023;1675468800;26322246409
02/05/2023;1675555200;23794846802
02/06/2023;1675641600;28478691953
02/07/2023;1675728000;36817069793
02/08/2023;1675814400;38656256230
02/09/2023;1675900800;40353819491
02/10/2023;1675987200;29368859389
02/11/2023;1676073600;21415378130
02/12/2023;1676160000;21067638895
2/13/2023;1676246400;29595631552
2/14/2023;1676332800;64056071186
2/15/2023;1676419200;42442291537
2/16/2023;1676505600;44451859861
2/17/2023;1676592000;40142664080
2/18/2023;1676678400;30627715818
2/19/2023;1676764800;29673223535
2/20/2023;1676851200;37171212039
2/21/2023;1676937600;37349599727
2/22/2023;1677024000;40866932589
2/23/2023;1677110400;42639674435
2/24/2023;1677196800;34956299586
2/25/2023;1677283200;24663365746
2/26/2023;1677369600;24307982693
2/27/2023;1677456000;27327787901
2/28/2023;1677542400;29019407899
03/01/2023;1677628800;35831060580
03/02/2023;1677715200;33605840367
03/03/2023;1677801600;34761706713
03/04/2023;1677888000;27052351676
03/05/2023;1677974400;29307339847
03/06/2023;1678060800;37983458797
03/07/2023;1678147200;37755589297
03/08/2023;1678233600;37320061309
03/09/2023;1678320000;40550234117
03/10/2023;1678406400;36919533821
03/11/2023;1678492800;1,01261E+11
03/12/2023;1678579200;30904991179
3/13/2023;1678665600;39889905007
3/14/2023;1678752000;36151597518
3/15/2023;1678838400;32866777696
3/16/2023;1678924800;29146213974
3/17/2023;1679011200;28876682813
3/18/2023;1679097600;21372877183
3/19/2023;1679184000;22355362291
3/20/2023;1679270400;24985753846
3/21/2023;1679356800;22839471496
3/22/2023;1679443200;23669198288
3/23/2023;1679529600;27097769260
3/24/2023;1679616000;26619909041
3/25/2023;1679702400;20362203950
3/26/2023;1679788800;22162968519
3/27/2023;1679875200;32606040326
3/28/2023;1679961600;33296747287
3/29/2023;1680048000;34602893435
3/30/2023;1680134400;37400759221
3/31/2023;1680220800;31440721408
04/01/2023;1680307200;24741287947
04/02/2023;1680393600;23677899834
04/03/2023;1680480000;33288679532
04/04/2023;1680566400;34822024601
04/05/2023;1680652800;38414399966
04/06/2023;1680739200;33043798323
04/07/2023;1680825600;27937185695
04/08/2023;1680912000;25168323209
04/09/2023;1680998400;24095099019
04/10/2023;1681084800;28423542045
04/11/2023;1681171200;33681093302
04/12/2023;1681257600;26818315709
4/13/2023;1681344000;35563190355
4/14/2023;1681430400;33953044053
4/15/2023;1681516800;27096530499
4/16/2023;1681603200;30469108368
4/17/2023;1681689600;39511637138
4/18/2023;1681776000;60817366363
4/19/2023;1681862400;81943647577
4/20/2023;1681948800;76593655942
4/21/2023;1682035200;46365409545
4/22/2023;1682121600;43833129395
4/23/2023;1682208000;48450624042
4/24/2023;1682294400;51481567850
4/25/2023;1682380800;44423858600
4/26/2023;1682467200;46885746251
4/27/2023;1682553600;43417185595
4/28/2023;1682640000;43633561010
4/29/2023;1682726400;41252060084
4/30/2023;1682812800;50580093244
05/01/2023;1682899200;77126318174
05/02/2023;1682985600;95049603008
05/03/2023;1683072000;83762267764
05/04/2023;1683158400;86486115375
05/05/2023;1683244800;1,55844E+11
05/06/2023;1683331200;1,5069E+11
05/07/2023;1683417600;1,25193E+11
05/08/2023;1683504000;1,22494E+11
